form_key,runtime_path,xml_path,exception,canonical_question_id,resolution
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_summary.cumulative_other_6_direct_cost,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetSummary.CumulativeOther6DirectCost,calculation_has_semantic_mapping,concept:budget:research:cumulative:other-direct-line-cost,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_summary.cumulative_other_7_direct_cost,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetSummary.CumulativeOther7DirectCost,calculation_has_semantic_mapping,concept:budget:research:cumulative:other-direct-line-cost,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_summary.cumulative_other_8_direct_cost,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetSummary.CumulativeOther8DirectCost,calculation_has_semantic_mapping,concept:budget:research:cumulative:other-direct-line-cost,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_summary.cumulative_other_9_direct_cost,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetSummary.CumulativeOther9DirectCost,calculation_has_semantic_mapping,concept:budget:research:cumulative:other-direct-line-cost,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_summary.cumulative_other_trainee_cost,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetSummary.CumulativeOtherTraineeCost,calculation_has_semantic_mapping,concept:budget:research:cumulative:trainee-other,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_summary.cumulative_publication_costs,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetSummary.CumulativePublicationCosts,calculation_has_semantic_mapping,concept:budget:research:cumulative:publication,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_summary.cumulative_subaward_consortium_contractual_costs,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetSummary.CumulativeSubawardConsortiumContractualCosts,calculation_has_semantic_mapping,concept:budget:research:cumulative:subaward-contractual,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_summary.cumulative_total_costs_fee,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetSummary.CumulativeTotalCostsFee,calculation_has_semantic_mapping,concept:budget:research:cumulative:total-with-fee,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_summary.cumulative_total_funds_requested_direct_costs,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetSummary.CumulativeTotalFundsRequestedDirectCosts,calculation_has_semantic_mapping,concept:budget:research:cumulative:direct-total,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_summary.cumulative_total_funds_requested_direct_indirect_costs,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetSummary.CumulativeTotalFundsRequestedDirectIndirectCosts,calculation_has_semantic_mapping,concept:budget:research:cumulative:direct-indirect-total,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_summary.cumulative_total_funds_requested_equipment,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetSummary.CumulativeTotalFundsRequestedEquipment,calculation_has_semantic_mapping,concept:budget:research:cumulative:equipment,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_summary.cumulative_total_funds_requested_indirect_cost,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetSummary.CumulativeTotalFundsRequestedIndirectCost,calculation_has_semantic_mapping,concept:budget:research:cumulative:indirect-total,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_summary.cumulative_total_funds_requested_other_direct_costs,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetSummary.CumulativeTotalFundsRequestedOtherDirectCosts,calculation_has_semantic_mapping,concept:budget:research:cumulative:other-direct-total,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_summary.cumulative_total_funds_requested_other_personnel,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetSummary.CumulativeTotalFundsRequestedOtherPersonnel,calculation_has_semantic_mapping,concept:budget:research:cumulative:other-personnel-funds,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_summary.cumulative_total_funds_requested_personnel,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetSummary.CumulativeTotalFundsRequestedPersonnel,calculation_has_semantic_mapping,concept:budget:research:cumulative:personnel-total,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_summary.cumulative_total_funds_requested_senior_key_person,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetSummary.CumulativeTotalFundsRequestedSeniorKeyPerson,calculation_has_semantic_mapping,concept:budget:research:cumulative:key-person-total,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_summary.cumulative_total_funds_requested_trainee_costs,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetSummary.CumulativeTotalFundsRequestedTraineeCosts,calculation_has_semantic_mapping,concept:budget:research:cumulative:trainee-total,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_summary.cumulative_total_funds_requested_travel,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetSummary.CumulativeTotalFundsRequestedTravel,calculation_has_semantic_mapping,concept:budget:research:cumulative:travel-total,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_summary.cumulative_total_no_other_personnel,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetSummary.CumulativeTotalNoOtherPersonnel,calculation_has_semantic_mapping,concept:budget:research:cumulative:other-personnel-count,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_summary.cumulative_trainee_stipends,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetSummary.CumulativeTraineeStipends,calculation_has_semantic_mapping,concept:budget:research:cumulative:trainee-stipends,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_summary.cumulative_trainee_subsistence,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetSummary.CumulativeTraineeSubsistence,calculation_has_semantic_mapping,concept:budget:research:cumulative:trainee-subsistence,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_summary.cumulative_trainee_travel,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetSummary.CumulativeTraineeTravel,calculation_has_semantic_mapping,concept:budget:research:cumulative:trainee-travel,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_summary.cumulative_trainee_tuition_fees_health_insurance,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetSummary.CumulativeTraineeTuitionFeesHealthInsurance,calculation_has_semantic_mapping,concept:budget:research:cumulative:trainee-tuition-fees-insurance,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_year[].direct_costs,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetYear.DirectCosts,calculation_has_semantic_mapping,concept:budget:category:total-direct,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_year[].equipment.total_fund,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetYear.Equipment.TotalFund,calculation_has_semantic_mapping,concept:budget:category:equipment,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_year[].indirect_costs.total_indirect_costs,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetYear.IndirectCosts.TotalIndirectCosts,calculation_has_semantic_mapping,concept:budget:category:indirect,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_year[].key_persons.key_person[].funds_requested,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetYear.KeyPersons.KeyPerson.FundsRequested,calculation_has_semantic_mapping,concept:budget:personnel:key-person-funds-requested,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_year[].key_persons.total_fund_for_key_persons,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetYear.KeyPersons.TotalFundForKeyPersons,calculation_has_semantic_mapping,concept:budget:personnel:key-person-total,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_year[].other_direct_costs.total_other_direct_cost,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetYear.OtherDirectCosts.TotalOtherDirectCost,calculation_has_semantic_mapping,concept:budget:category:other,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_year[].other_personnel.graduate_students.funds_requested,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetYear.OtherPersonnel.GraduateStudents.FundsRequested,calculation_has_semantic_mapping,concept:budget:personnel:graduate-students-funds-requested,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_year[].other_personnel.other[].funds_requested,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetYear.OtherPersonnel.Other.FundsRequested,calculation_has_semantic_mapping,concept:budget:personnel:other-personnel-other-funds-requested,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_year[].other_personnel.other_personnel_total_number,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetYear.OtherPersonnel.OtherPersonnelTotalNumber,calculation_has_semantic_mapping,concept:budget:personnel:other-total-count,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_year[].other_personnel.post_doc_associates.funds_requested,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetYear.OtherPersonnel.PostDocAssociates.FundsRequested,calculation_has_semantic_mapping,concept:budget:personnel:postdoctoral-associates-funds-requested,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_year[].other_personnel.secretarial_clerical.funds_requested,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetYear.OtherPersonnel.SecretarialClerical.FundsRequested,calculation_has_semantic_mapping,concept:budget:personnel:secretarial-clerical-funds-requested,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_year[].other_personnel.total_other_personnel_fund,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetYear.OtherPersonnel.TotalOtherPersonnelFund,calculation_has_semantic_mapping,concept:budget:personnel:other-total-funds,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_year[].other_personnel.undergraduate_students.funds_requested,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetYear.OtherPersonnel.UndergraduateStudents.FundsRequested,calculation_has_semantic_mapping,concept:budget:personnel:undergraduate-students-funds-requested,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_year[].participant_trainee_support_costs.total_cost,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetYear.ParticipantTraineeSupportCosts.TotalCost,calculation_has_semantic_mapping,concept:budget:trainee:total,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_year[].total_compensation,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetYear.TotalCompensation,calculation_has_semantic_mapping,concept:budget:category:personnel,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_year[].total_costs,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetYear.TotalCosts,calculation_has_semantic_mapping,concept:budget:total-direct-indirect,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_year[].total_costs_fee,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetYear.TotalCostsFee,calculation_has_semantic_mapping,concept:budget:total-with-fee,excluded_from_question_denominator
RRSubawardBudget30,budget_attachments.rr_budget_3_0[].budget_year[].travel.total_travel_cost,RR_SubawardBudget30_3_0.BudgetAttachments.RR_Budget_3_0.BudgetYear.Travel.TotalTravelCost,calculation_has_semantic_mapping,concept:budget:category:travel,excluded_from_question_denominator
