form_key,question_id,semantic_identity,schema_id,analysis_classification,role,form_pointer,mapping_status,included_in_proposed_overlap,included_in_accepted_overlap,xml_path,type_source,type,xsd_source
RRMPBudget,question:budget:budgetyear-otherpersonnel-graduatestudents-summermonths,question:budget:budgetyear-otherpersonnel-graduatestudents-summermonths::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-graduatestudents-summermonths:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/graduate_students/properties/summer_months,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-otherpersonnel-other-academicmonths,question:budget:budgetyear-otherpersonnel-other-academicmonths::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-other-academicmonths:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/other/items/properties/academic_months,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-otherpersonnel-other-calendarmonths,question:budget:budgetyear-otherpersonnel-other-calendarmonths::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-other-calendarmonths:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/other/items/properties/calendar_months,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-otherpersonnel-other-fringebenefits,question:budget:budgetyear-otherpersonnel-other-fringebenefits::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-other-fringebenefits:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/other/items/properties/fringe_benefits,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-otherpersonnel-other-numberofpersonnel,question:budget:budgetyear-otherpersonnel-other-numberofpersonnel::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-other-numberofpersonnel:rr-mp:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/other/items/properties/number_of_personnel,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-otherpersonnel-other-projectrole,question:budget:budgetyear-otherpersonnel-other-projectrole::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-other-projectrole:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/other/items/properties/project_role,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-otherpersonnel-other-requestedsalary,question:budget:budgetyear-otherpersonnel-other-requestedsalary::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-other-requestedsalary:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/other/items/properties/requested_salary,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-otherpersonnel-other-summermonths,question:budget:budgetyear-otherpersonnel-other-summermonths::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-other-summermonths:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/other/items/properties/summer_months,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-otherpersonnel-postdocassociates-academicmonths,question:budget:budgetyear-otherpersonnel-postdocassociates-academicmonths::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-postdocassociates-academicmonths:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/post_doc_associates/properties/academic_months,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-otherpersonnel-postdocassociates-calendarmonths,question:budget:budgetyear-otherpersonnel-postdocassociates-calendarmonths::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-postdocassociates-calendarmonths:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/post_doc_associates/properties/calendar_months,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-otherpersonnel-postdocassociates-fringebenefits,question:budget:budgetyear-otherpersonnel-postdocassociates-fringebenefits::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-postdocassociates-fringebenefits:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/post_doc_associates/properties/fringe_benefits,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-otherpersonnel-postdocassociates-numberofpersonnel,question:budget:budgetyear-otherpersonnel-postdocassociates-numberofpersonnel::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-postdocassociates-numberofpersonnel:rr-mp:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/post_doc_associates/properties/number_of_personnel,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-otherpersonnel-postdocassociates-projectrole,question:budget:budgetyear-otherpersonnel-postdocassociates-projectrole::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-postdocassociates-projectrole:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/post_doc_associates/properties/project_role,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-otherpersonnel-postdocassociates-requestedsalary,question:budget:budgetyear-otherpersonnel-postdocassociates-requestedsalary::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-postdocassociates-requestedsalary:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/post_doc_associates/properties/requested_salary,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-otherpersonnel-postdocassociates-summermonths,question:budget:budgetyear-otherpersonnel-postdocassociates-summermonths::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-postdocassociates-summermonths:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/post_doc_associates/properties/summer_months,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-otherpersonnel-secretarialclerical-academicmonths,question:budget:budgetyear-otherpersonnel-secretarialclerical-academicmonths::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-secretarialclerical-academicmonths:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/secretarial_clerical/properties/academic_months,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-otherpersonnel-secretarialclerical-calendarmonths,question:budget:budgetyear-otherpersonnel-secretarialclerical-calendarmonths::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-secretarialclerical-calendarmonths:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/secretarial_clerical/properties/calendar_months,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-otherpersonnel-secretarialclerical-fringebenefits,question:budget:budgetyear-otherpersonnel-secretarialclerical-fringebenefits::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-secretarialclerical-fringebenefits:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/secretarial_clerical/properties/fringe_benefits,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-otherpersonnel-secretarialclerical-numberofpersonnel,question:budget:budgetyear-otherpersonnel-secretarialclerical-numberofpersonnel::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-secretarialclerical-numberofpersonnel:rr-mp:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/secretarial_clerical/properties/number_of_personnel,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-otherpersonnel-secretarialclerical-projectrole,question:budget:budgetyear-otherpersonnel-secretarialclerical-projectrole::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-secretarialclerical-projectrole:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/secretarial_clerical/properties/project_role,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-otherpersonnel-secretarialclerical-requestedsalary,question:budget:budgetyear-otherpersonnel-secretarialclerical-requestedsalary::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-secretarialclerical-requestedsalary:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/secretarial_clerical/properties/requested_salary,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-otherpersonnel-secretarialclerical-summermonths,question:budget:budgetyear-otherpersonnel-secretarialclerical-summermonths::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-secretarialclerical-summermonths:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/secretarial_clerical/properties/summer_months,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-otherpersonnel-undergraduatestudents-academicmonths,question:budget:budgetyear-otherpersonnel-undergraduatestudents-academicmonths::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-undergraduatestudents-academicmonths:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/undergraduate_students/properties/academic_months,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-otherpersonnel-undergraduatestudents-calendarmonths,question:budget:budgetyear-otherpersonnel-undergraduatestudents-calendarmonths::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-undergraduatestudents-calendarmonths:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/undergraduate_students/properties/calendar_months,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-otherpersonnel-undergraduatestudents-fringebenefits,question:budget:budgetyear-otherpersonnel-undergraduatestudents-fringebenefits::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-undergraduatestudents-fringebenefits:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/undergraduate_students/properties/fringe_benefits,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-otherpersonnel-undergraduatestudents-numberofpersonnel,question:budget:budgetyear-otherpersonnel-undergraduatestudents-numberofpersonnel::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-undergraduatestudents-numberofpersonnel:rr-mp:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/undergraduate_students/properties/number_of_personnel,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-otherpersonnel-undergraduatestudents-projectrole,question:budget:budgetyear-otherpersonnel-undergraduatestudents-projectrole::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-undergraduatestudents-projectrole:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/undergraduate_students/properties/project_role,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-otherpersonnel-undergraduatestudents-requestedsalary,question:budget:budgetyear-otherpersonnel-undergraduatestudents-requestedsalary::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-undergraduatestudents-requestedsalary:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/undergraduate_students/properties/requested_salary,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-otherpersonnel-undergraduatestudents-summermonths,question:budget:budgetyear-otherpersonnel-undergraduatestudents-summermonths::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-undergraduatestudents-summermonths:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/undergraduate_students/properties/summer_months,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-participanttraineesupportcosts-other-cost,question:budget:budgetyear-participanttraineesupportcosts-other-cost::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-participanttraineesupportcosts-other-cost:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/participant_trainee_support_costs/properties/other/properties/cost,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-participanttraineesupportcosts-other-description,question:budget:budgetyear-participanttraineesupportcosts-other-description::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-participanttraineesupportcosts-other-description:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/participant_trainee_support_costs/properties/other/properties/description,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-participanttraineesupportcosts-participanttraineenumber,question:budget:budgetyear-participanttraineesupportcosts-participanttraineenumber::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-participanttraineesupportcosts-participanttraineenumber:rr-mp:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/participant_trainee_support_costs/properties/participant_trainee_number,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-participanttraineesupportcosts-stipends,question:budget:budgetyear-participanttraineesupportcosts-stipends::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-participanttraineesupportcosts-stipends:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/participant_trainee_support_costs/properties/stipends,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-participanttraineesupportcosts-subsistence,question:budget:budgetyear-participanttraineesupportcosts-subsistence::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-participanttraineesupportcosts-subsistence:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/participant_trainee_support_costs/properties/subsistence,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-participanttraineesupportcosts-travel,question:budget:budgetyear-participanttraineesupportcosts-travel::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-participanttraineesupportcosts-travel:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/participant_trainee_support_costs/properties/travel,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-participanttraineesupportcosts-tuitionfeehealthinsurance,question:budget:budgetyear-participanttraineesupportcosts-tuitionfeehealthinsurance::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-participanttraineesupportcosts-tuitionfeehealthinsurance:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/participant_trainee_support_costs/properties/tuition_fee_health_insurance,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-travel-domestictravelcost,question:budget:budgetyear-travel-domestictravelcost::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-travel-domestictravelcost:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/travel/properties/domestic_travel_cost,agent_proposed,True,False,,,,
RRMPBudget,question:budget:budgetyear-travel-foreigntravelcost,question:budget:budgetyear-travel-foreigntravelcost::role:multi_project_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-travel-foreigntravelcost:v1,semantic_question,multi_project_applicant_budget,/properties/budget_year/items/properties/travel/properties/foreign_travel_cost,agent_proposed,True,False,,,,
RRMPBudget,question:organization:legal-name,question:organization:legal-name::role:multi_project_applicant_organization,urn:grants-form-kernel:questions:organization:legal-name:v1,semantic_question,multi_project_applicant_organization,/properties/organization_name,agent_proposed,True,False,,,,
RRMPBudget,question:budget:samuei,question:budget:samuei::role:multi_project_applicant_organization,urn:grants-form-kernel:questions:budget:samuei:rr-mp:v1,semantic_question,multi_project_applicant_organization,/properties/samuei,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetjustificationattachment,question:budget:budgetjustificationattachment::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetjustificationattachment:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_justification_attachment,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgettype,question:budget:budgettype::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgettype:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_type,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-budgetperiodenddate,question:budget:budgetyear-budgetperiodenddate::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-budgetperiodenddate:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/budget_period_end_date,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-budgetperiodstartdate,question:budget:budgetyear-budgetperiodstartdate::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-budgetperiodstartdate:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/budget_period_start_date,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-cognizantfederalagency,question:budget:budgetyear-cognizantfederalagency::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-cognizantfederalagency:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/cognizant_federal_agency,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-equipment-additionalequipmentsattachment,question:budget:budgetyear-equipment-additionalequipmentsattachment::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-equipment-additionalequipmentsattachment:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/equipment/properties/additional_equipments_attachment,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-equipment-equipmentlist-equipmentitem,question:budget:budgetyear-equipment-equipmentlist-equipmentitem::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-equipment-equipmentlist-equipmentitem:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/equipment/properties/equipment_list/items/properties/equipment_item,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-equipment-equipmentlist-fundsrequested,question:budget:budgetyear-equipment-equipmentlist-fundsrequested::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-equipment-equipmentlist-fundsrequested:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/equipment/properties/equipment_list/items/properties/funds_requested,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-equipment-totalfundforattachedequipment,question:budget:budgetyear-equipment-totalfundforattachedequipment::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-equipment-totalfundforattachedequipment:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/equipment/properties/total_fund_for_attached_equipment,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-fee,question:budget:budgetyear-fee::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-fee:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/fee,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-indirectcosts-indirectcost-base,question:budget:budgetyear-indirectcosts-indirectcost-base::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-indirectcosts-indirectcost-base:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/indirect_costs/properties/indirect_cost/items/properties/base,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-indirectcosts-indirectcost-costtype,question:budget:budgetyear-indirectcosts-indirectcost-costtype::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-indirectcosts-indirectcost-costtype:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/indirect_costs/properties/indirect_cost/items/properties/cost_type,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-indirectcosts-indirectcost-fundrequested,question:budget:budgetyear-indirectcosts-indirectcost-fundrequested::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-indirectcosts-indirectcost-fundrequested:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/indirect_costs/properties/indirect_cost/items/properties/fund_requested,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-indirectcosts-indirectcost-rate,question:budget:budgetyear-indirectcosts-indirectcost-rate::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-indirectcosts-indirectcost-rate:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/indirect_costs/properties/indirect_cost/items/properties/rate,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-keypersons-attachedkeypersons,question:budget:budgetyear-keypersons-attachedkeypersons::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-keypersons-attachedkeypersons:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/key_persons/properties/attached_key_persons,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-keypersons-keyperson-academicmonths,question:budget:budgetyear-keypersons-keyperson-academicmonths::role:subaward_key_person,urn:grants-form-kernel:questions:budget:budgetyear-keypersons-keyperson-academicmonths:v1,semantic_question,subaward_key_person,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/key_persons/properties/key_person/items/properties/academic_months,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-keypersons-keyperson-basesalary,question:budget:budgetyear-keypersons-keyperson-basesalary::role:subaward_key_person,urn:grants-form-kernel:questions:budget:budgetyear-keypersons-keyperson-basesalary:v1,semantic_question,subaward_key_person,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/key_persons/properties/key_person/items/properties/base_salary,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-keypersons-keyperson-calendarmonths,question:budget:budgetyear-keypersons-keyperson-calendarmonths::role:subaward_key_person,urn:grants-form-kernel:questions:budget:budgetyear-keypersons-keyperson-calendarmonths:v1,semantic_question,subaward_key_person,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/key_persons/properties/key_person/items/properties/calendar_months,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-keypersons-keyperson-fringebenefits,question:budget:budgetyear-keypersons-keyperson-fringebenefits::role:subaward_key_person,urn:grants-form-kernel:questions:budget:budgetyear-keypersons-keyperson-fringebenefits:v1,semantic_question,subaward_key_person,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/key_persons/properties/key_person/items/properties/fringe_benefits,agent_proposed,True,False,,,,
RRSubawardBudget30,question:person:name:first,question:person:name:first::role:subaward_key_person,urn:grants-form-kernel:questions:person-name-first:v1,semantic_question,subaward_key_person,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/key_persons/properties/key_person/items/properties/name/properties/first_name,agent_proposed,True,False,,,,
RRSubawardBudget30,question:person:name:last,question:person:name:last::role:subaward_key_person,urn:grants-form-kernel:questions:person-name-last:v1,semantic_question,subaward_key_person,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/key_persons/properties/key_person/items/properties/name/properties/last_name,agent_proposed,True,False,,,,
RRSubawardBudget30,question:person:name:middle,question:person:name:middle::role:subaward_key_person,urn:grants-form-kernel:questions:person-name-middle:v1,semantic_question,subaward_key_person,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/key_persons/properties/key_person/items/properties/name/properties/middle_name,agent_proposed,True,False,,,,
RRSubawardBudget30,question:person:name:prefix,question:person:name:prefix::role:subaward_key_person,urn:grants-form-kernel:questions:budget:budgetyear-keypersons-keyperson-name-prefixname:v1,semantic_question,subaward_key_person,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/key_persons/properties/key_person/items/properties/name/properties/prefix_name,agent_proposed,True,False,,,,
RRSubawardBudget30,question:person:name:suffix,question:person:name:suffix::role:subaward_key_person,urn:grants-form-kernel:questions:budget:budgetyear-keypersons-keyperson-name-suffixname:v1,semantic_question,subaward_key_person,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/key_persons/properties/key_person/items/properties/name/properties/suffix_name,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-keypersons-keyperson-projectrole,question:budget:budgetyear-keypersons-keyperson-projectrole::role:subaward_key_person,urn:grants-form-kernel:questions:budget:budgetyear-keypersons-keyperson-projectrole:v1,semantic_question,subaward_key_person,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/key_persons/properties/key_person/items/properties/project_role,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-keypersons-keyperson-requestedsalary,question:budget:budgetyear-keypersons-keyperson-requestedsalary::role:subaward_key_person,urn:grants-form-kernel:questions:budget:budgetyear-keypersons-keyperson-requestedsalary:v1,semantic_question,subaward_key_person,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/key_persons/properties/key_person/items/properties/requested_salary,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-keypersons-keyperson-summermonths,question:budget:budgetyear-keypersons-keyperson-summermonths::role:subaward_key_person,urn:grants-form-kernel:questions:budget:budgetyear-keypersons-keyperson-summermonths:v1,semantic_question,subaward_key_person,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/key_persons/properties/key_person/items/properties/summer_months,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-keypersons-totalfundforattachedkeypersons,question:budget:budgetyear-keypersons-totalfundforattachedkeypersons::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-keypersons-totalfundforattachedkeypersons:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/key_persons/properties/total_fund_for_attached_key_persons,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherdirectcosts-adpcomputerservices,question:budget:budgetyear-otherdirectcosts-adpcomputerservices::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherdirectcosts-adpcomputerservices:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_direct_costs/properties/adp_computer_services,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherdirectcosts-alterationsrenovations,question:budget:budgetyear-otherdirectcosts-alterationsrenovations::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherdirectcosts-alterationsrenovations:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_direct_costs/properties/alterations_renovations,agent_proposed,True,False,,,,
